type,size,locality,price
7,164,6,55000
3,67,8,24000
3,45,8,16500
3,55,8,23000
3.0,64.0,7.0,
5,86,8,30000
3,53,5,15500
6,82,4,19500
5,64,4,15000
7,146,2,65000
7,120,3,50000
1,54,5,12000
12,83,6,17000
6,93,4,19000
3,52,8,15000
1,54,8,19000
8,150,7,29500
5,70,8,23500
1,46,0,25000
5,67,0,22000
4,72,3,20000
5,49,1,21000
5,110,2,39490
5,127,2,44900
7,129,2,49900
6,70,9,17500
6,85,2,30500
5,124,8,45000
10,178,5,53000
1,34,4,12000
3,42,8,19000
3,61,0,22500
3,55,0,22500
5,111,2,35000
10,184,1,95000
5,94,8,45000
6,108,2,38685
4,43,2,22567
4,94,1,40000
4,47,2,23469
6,80,2,37396
4,63,0,16000
8,117,5,43843
10,184,1,116055
3,64,5,20000
4,73,1,42425
9,195,7,75000
4,92,1,47067
6,94,1,47067
5,94,2,35900
3,34,2,22000
10,185,7,50000
3,54,5,21000
3,50,1,13500
7,88,9,25000
1,44,2,18000
6,78,8,20000
4,41,8,16000
2,37,4,11000
4,70,7,28700
5,93,3,60194
,208,2,79900
4,59,1,15000
5,224,9,25000
8,105,2,30000
5,93,3,35023
3,50,0,21000
5,100,1,42000
3,42,1,22000
3,65,1,32000
4,53,7,19000
3,67,4,20000
3,49,7,18000
,200,5,75000
1,40,9,13000
5,120,5,28000
3,41,5,13800
7,140,4,32000
3,50,0,19000
3,53,2,18000
3,58,0,22000
5,84,6,22000
8,160,1,38000
3,40,4,12500
5,73,2,31000
4,80,3,18000
7,75,4,25000
5,73,2,31000
4,48,9,16500
3,54,5,15000
5,93,7,41000
1,37,9,18000
7,90,1,30000
5,119,1,47935
4,80,7,22500
1,24,1,11000
1,20,1,10500
4,70,5,23000
3,69,2,23400
6,108,1,30000
2,52,1,12500
12,120,2,35000
3,40,5,12900
3,56,5,14900
3,73,2,29500
7,150,6,50000
6,103,2,30000
4,75,1,28000
5,67,1,15500
7,107,5,37000
,200,5,79900
,200,5,75000
7,170,6,67000
4,90,3,23000
8,132,7,38280
6,126,1,38000
,269,6,90000
6,110,1,48000
7,200,3,119000
7,127,2,45000
7,155,5,45000
6,96,1,21000
6,60,1,40000
5,100,7,37000
4,60,2,20000
3,54,5,17900
3,48,5,25000
3,55,2,15000
3,63,6,18950
1,24,3,16000
1,41,4,11400
7,107,0,29000
3,55,7,17500
4,69,0,23000
6,121,2,28000
7,110,1,40000
3,65,3,22500
,270,6,90000
8,160,1,60000
6,82,4,20000
8,212,1,90000
6,110,1,55000
3,53,0,20500
7,192,5,59000
6,62,4,16200
8,200,2,105000
6,90,8,25000
7,166,3,120698
8,150,5,35000
5,76,8,30000
3,76,5,16500
4,72,1,23500
7.0,103.0,3.0,
1,29,1,19000
8,200,2,105000
5,95,3,60194
5,92,2,38000
1,30,0,4600
5,93,3,60194
4,52,4,13000
4,76,6,23000
6,200,3,119000
3,71,1,22290
4,80,1,85000
1,27,9,10200
6,95,5,36000
3,61,5,15500
5,122,2,35000
7,134,3,90523
7,100,6,35000
5,81,6,24000
3,50,2,26000
1,31,4,12000
3,79,1,19500
1,60,3,18000
3,54,5,20000
5,132,0,40000
2,39,8,10500
10,225,1,55000
1,24,3,16000
3,52,4,18000
3,93,6,25000
4,95,3,25000
5,61,7,19500
5,102,2,39500
5,102,2,35000
3,50,8,16000
1,44,9,15500
2,54,2,14000
4,68,2,22000
3,53,9,15499
9.0,397.0,8.0,
5,83,0,24990
2,41,2,19500
3,60,1,24000
3,65,5,22000
7,168,7,80000
3,45,5,27000
5,92,2,38000
9,220,6,45000
5,84,3,30000
1,30,1,15000
5,174,2,61000
6,160,1,90000
10,242,2,135000
10,182,4,55000
7,170,2,59000
5,93,3,45107
4,82,6,19000
5,85,1,30000
6,101,6,37000
1,39,3,23000
5,93,3,45107
5,89,4,19900
6,87,2,30000
5,90,0,34990
2,28,8,14000
5,60,5,20000
3,88,6,28000
6,81,8,21000
3,90,3,40233
5,85,2,38000
3,42,2,24000
5,100,7,40000
5,145,7,48000
4,56,8,17000
8,200,0,50000
3,54,3,21800
1,47,6,22000
5,75,4,18000
3,54,3,21800
1,30,3,17500
5,100,7,40000
5,85,2,36000
1,24,2,14300
3,63,4,17000
4,79,7,22500
10,202,2,105000
6,82,5,16000
2,30,4,9500
3,80,2,20000
5,85,0,33000
4,75,6,19500
5,98,3,45107
4,70,6,17500
6,125,6,28000
3,43,4,12500
1,42,0,10500
5,93,3,45107
3,57,5,17000
5,76,8,28000
7,200,3,119000
7,219,5,70000
9,133,5,55000
5,93,3,60288
6,136,1,33000
5,165,6,50000
3,48,2,24000
5,96,2,38685
3,48,2,24000
4,42,2,16000
3,54,6,16500
3,42,4,16000
7,92,0,32000
3,56,1,16000
5,80,5,21000
5,120,0,21900
8,120,7,38280
3,64,7,18600
5,113,2,32000
4,55,2,21000
5,60,9,18000
1,36,9,11500
10,222,6,70000
5,85,2,36000
5,114,1,30000
1,22,9,9000
1,25,9,10000
3,70,0,18000
7,160,2,50000
5,73,2,30000
3,86,3,35000
1,42,1,16000
7,163,0,75000
3,56,5,23000
3,48,5,15000
9,120,0,38000
3,71,1,22290
3,49,5,16000
8,157,2,50000
5,71,5,17100
1,25,5,12000
3,115,1,42000
5,50,0,19500
5,76,5,22000
6,140,0,29500
3,60,3,20000
1,50,8,13000
4,80,1,54000
7,137,3,93618
3,49,0,20000
9,250,7,85000
8,147,6,33000
3,49,3,17000
3,60,5,17500
6,104,1,48000
3,54,0,20000
6,101,6,37000
6,107,2,38000
6,104,1,52000
3,90,6,25000
1,29,4,10000
4,54,0,17000
4,80,7,22000
3,98,1,35000
3,42,4,16000
3,55,7,22000
4,75,2,24000
10,162,6,55000
3,40,0,12000
1,13,5,12700
4,80,0,23999
1,14,5,12200
4,68,0,19900
2,40,3,14500
12,148,1,58000
5,94,2,50000
1,44,2,18000
10,180,1,67500
7,155,2,35000
7,170,3,120698
7,142,3,120698
3,89,3,40233
7,137,3,93618
7,137,3,90523
4,63,1,23780
3,50,2,22000
1,54,5,21000
4,63,1,20790
5,100,5,60000
1,45,5,16000
7,195,7,75000
8,160,1,60000
6,116,1,42980
5,100,8,22000
3,55,2,26000
5,86,8,32000
5,136,1,60000
5,67,6,27000
10,180,1,67500
3,45,4,12500
3,60,6,21000
1,40,6,15000
5,84,6,22000
3.0,90.0,4.0,
10,225,1,55000
4,63,1,23780
5,73,1,36400
5,91,6,22000
3,45,1,22000
3,62,8,28000
1,40,0,14000
5,85,1,41000
1,35,8,17000
1,30,7,19000
10,170,2,101500
6,70,4,21000
5,80,3,34000
8,168,7,77370
10,202,2,105000
10,170,2,101871
3,55,2,25000
5,115,2,40000
5,85,1,29000
3,53,2,20500
3,56,5,32000
3,50,1,22000
6,115,1,48000
4,78,1,26000
3.0,45.0,0.0,
7,130,0,60000
3,60,2,19500
5,82,8,23000
3,53,2,20500
1,27,9,10000
7,130,5,35000
3,53,0,17500
3,50,2,21500
5,71,5,28000
6,104,1,52000
6,107,2,38000
5,104,1,45000
4,65,1,31000
5,92,1,45000
7,200,3,119000
8,132,7,38280
3,60,0,25000
3,51,4,16000
3,46,0,13000
3,40,5,15000
1,38,9,11000
3,64,5,20000
5,64,0,17500
7,79,0,19000
1,19,9,12500
1,55,8,21000
3,54,3,22000
4,62,9,14490
6,100,2,32999
5,83,5,28000
7,250,3,69800
7,79,3,20000
7,110,2,60000
1,44,2,18000
3,64,6,20000
5,120,5,40000
3,50,8,20700
3.0,77.0,4.0,
6,105,0,50000
1,44,2,18000
1,36,0,15000
3,65,5,23500
1,35,5,11500
1,30,5,10500
7,135,1,45000
3,60,0,16000
3,63,4,20999
,202,6,85000
5,98,1,55000
7,120,4,60000
4,60,7,18000
10,198,6,65000
4,59,8,19000
3,57,8,15900
5,92,8,30000
3,64,5,19999
4,120,4,21000
3.0,20.0,6.0,
3,55,2,26000
5,104,6,39000
7,160,0,39000
5,92,5,34000
6,130,1,55000
5,88,8,20000
8,198,6,65000
3,40,4,12000
5,85,1,41000
1,38,2,28500
5,93,7,41000
7,142,7,38000
9,130,5,30000
8,198,6,65000
5,72,5,23500
2,40,6,19500
10,240,6,69500
,280,2,79000
11,23,3,11000
12.0,550.0,2.0,
8,131,1,90265
8,186,6,33000
7,100,9,21000
1,42,1,23000
7,108,3,31000
5,115,5,31000
7,227,3,119000
3,80,1,32500
6,115,1,52000
9,320,6,85000
3,87,3,35000
6.0,78.0,5.0,
3,67,3,24000
6,165,5,35000
5,80,6,17000
3,80,2,52000
4,55,2,26000
12,64,5,20000
8,200,1,90000
6,110,1,60000
6,110,4,24990
2,33,5,18999
3,64,5,20000
5,80,0,20000
3,58,1,21000
3,48,8,18000
3,50,5,35000
9,220,6,40000
1,48,9,13000
3,60,1,23000
5,85,8,26000
1,30,5,24500
3,50,5,31500
1,28,0,11000
3,52,4,12000
5,92,2,31000
5,80,6,17000
1,70,0,24500
3,49,5,20000
3,50,2,26000
5,108,6,44000
9,222,6,72000
6,95,2,32000
1,15,5,13700
1,16,5,13700
7,135,6,45000
9,225,5,65000
4,85,0,34000
9,300,2,65000
4,94,1,40000
10,170,2,101800
7,89,5,39000
6,86,4,16000
1,28,4,13500
9,186,6,90000
7,197,6,120000
9,150,1,50000
7,140,2,45000
,280,0,65000
7,120,1,53000
3,83,1,22000
4.0,105.0,0.0,
,260,1,100000
3,46,9,14900
,260,1,99000
3,49,8,19000
2,40,1,29000
3,57,1,26000
4,65,8,18000
3,46,8,16000
2,36,8,15000
7,130,0,55000
,280,2,65000
3,50,3,19500
5,88,2,29500
9,270,2,65000
,280,2,65000
4,73,2,23000
4,78,2,27400
6,144,2,57000
11,13,4,9500
9,200,1,120000
9,204,1,100000
9,250,0,65000
8,194,7,75000
10,207,2,75000
5,92,1,72212
5,95,9,30750
3,94,1,40000
5,85,2,38000
3,48,2,22000
7,112,1,32000
7,150,0,44000
1,27,8,15000
6,110,1,29000
7,111,8,38000
5,104,6,39000
,500,6,145000
4,63,1,20790
4,80,6,27000
10,202,2,95000
5,105,1,34000
1,44,2,18000
3,54,7,16500
10,172,1,45000
12,210,2,90000
3,60,2,26000
4,70,3,19500
10,170,1,39000
5,95,2,38000
5,82,9,20900
7,160,1,65000
6,102,1,35000
2,25,3,11500
5,105,1,49000
1,33,1,19800
7,104,5,35000
10,202,2,105000
3,65,5,24000
5,80,0,38000
5,87,2,38000
7,126,2,71000
5,105,1,65000
4,126,1,38000
5,93,7,41000
4,73,1,43000
4,73,1,43000
3,57,0,19999
12,214,7,75000
5,137,8,40000
1,49,1,25000
5,93,7,41000
,200,5,80000
1,27,3,16000
6,94,5,42000
6,94,5,42000
7,110,0,29900
5,92,1,50000
3,80,5,24000
1,31,3,14500
6,100,1,29000
8,200,1,35000
7,120,1,56000
7,120,1,55000
7,120,1,53000
1,54,0,15000
1,44,0,18000
6,85,4,23000
1.0,45.0,5.0,
12.0,99.0,5.0,
3,77,1,75000
6,76,6,22000
7,120,1,54000
7,110,2,60000
3,81,3,22000
4,127,1,50000
4,57,2,20990
9,228,4,39000
6,144,2,58000
1,36,5,17000
4,105,2,30000
5,75,5,15000
1,48,5,25410
5,97,5,40000
5,83,5,30000
5,93,7,41000
12,195,7,75000
7,195,7,75000
5,78,6,20000
9,300,5,70000
7,122,1,56000
5,85,1,25000
6,95,1,22500
9,170,2,55000
6,95,1,24500
4,63,1,20790
1,44,2,18000
5,87,2,30000
8,184,1,95000
8,181,5,54000
3,67,1,40000
9,204,1,69000
9,172,1,59000
7,110,2,60000
3,68,2,28000
6,110,1,29000
3,67,1,35000
1,70,5,19000
1,44,2,18000
5,100,6,30000
4,90,1,26000
9,220,1,100000
5,117,1,63000
5,70,1,17600
,300,4,65000
1,50,6,22000
6,126,5,37000
3,48,3,21000
6,144,2,58000
7,120,3,50000
5,120,1,33000
3,45,5,11000
2,38,1,29000
4,45,0,18800
5,72,0,25000
1,30,5,25000
7,143,1,50000
5,68,2,28000
3,64,5,19000
4,63,1,20790
10,178,6,65000
,219,1,99000
5,116,3,55191
10,206,2,75000
1,50,5,17000
7,160,1,55000
7,135,0,47500
3,45,5,23000
8,145,5,35000
4,55,2,17000
4,80,1,54000
5,115,8,39000
7,107,5,37000
5,93,2,39500
7,170,2,55000
1,30,9,13500
8,90,1,33000
1,28,1,12000
3,55,4,16000
6,104,5,30000
3,45,5,22000
2,50,5,19000
5,138,1,50000
7,110,1,30000
7,109,5,37000
7,94,7,39000
6,108,7,39000
4,62,9,16000
8,220,1,35000
4,90,2,25900
7,193,6,55000
7,116,9,24000
10,178,6,65000
3,72,0,22000
6,103,2,42000
7,126,2,71000
12,45,8,14000
8,116,1,47000
6,129,2,70000
9,250,3,95000
5,136,1,33000
5,136,1,33000
2,29,5,17500
6,140,3,45000
7,120,0,22000
6,103,2,39000
3,65,1,35000
6,144,2,57000
1,32,5,13000
5,92,2,38000
3,60,1,17000
2,35,9,14000
12,40,1,17000
5,100,9,21000
7,119,1,54000
5,165,5,35000
7,145,3,44000
5,75,6,22000
8,133,6,39000
8,203,1,90000
2,60,1,59000
5,93,2,40000
1,40,2,21000
5,85,2,36000
3,60,2,26000
3,56,2,24000
2,53,2,22000
7,271,4,45000
3,34,2,22000
3,42,2,24000
4,88,1,38000
6,74,3,29900
3,40,2,22000
,200,0,79900
5,85,2,36000
5,93,3,30000
6,90,4,18000
7,110,2,60000
5,91,2,45000
3,38,2,21000
8,162,1,60000
6,120,6,25000
1,37,6,18000
3,40,6,22000
7,107,1,45000
5,116,3,55191
5,116,3,55191
3,87,3,40000
11,25,1,9500
6,105,6,23000
5,100,2,43000
5,65,6,34000
9,172,1,59000
7,100,5,28000
8,110,5,20500
1,35,2,21000
,200,5,79900
3,59,8,23500
7,140,2,45000
3,50,2,28000
3,82,1,37000
2,44,1,19000
6,119,1,48000
6,117,1,47000
3,55,5,35000
1,25,5,27500
,300,6,90000
5,84,5,30000
7,117,5,35000
3,65,9,16000
3,50,5,35000
5,104,6,39000
1,30,5,27500
5,130,2,57000
1,93,9,16000
5,136,1,33000
3,60,2,26000
3,75,2,29000
3,76,2,32000
3,53,6,22000
3,54,2,29000
3,42,2,26000
3,75,2,32000
3,45,2,27000
2,40,2,21000
6,103,2,42000
4,80,7,22500
6,91,2,31500
7,118,1,53000
,200,5,79900
8,203,1,90000
5,106,4,35000
5,65,4,19000
1,24,1,15000
3,46,5,11000
6,96,1,26000
3,67,2,39300
5,105,2,60500
1,32,2,24000
3,42,2,24000
3,60,2,24000
7,110,2,60000
3,65,1,26000
6,110,1,50000
5,99,1,49900
9,155,8,29900
3,56,2,24000
1,34,5,13000
4,53,4,15000
6,117,6,28500
5,96,0,36000
3,65,6,16500
3,50,5,20000
7,95,5,35000
7,150,6,48000
2,41,7,18500
5,115,2,40000
1,35,2,21000
6,110,1,48000
6,112,1,42000
6,115,1,48000
5,200,2,61000
3,56,2,24000
1,45,6,24000
2,40,2,22000
8,184,1,100000
7,135,3,93618
7,135,3,90523
7,166,3,120698
8,184,1,95000
7,93,1,31500
4,63,1,20790
4,69,2,18000
7,135,3,90523
7,139,3,120698
5,90,6,34000
9,134,5,50000
6,220,1,95000
3,65,2,22000
7,110,2,60000
7,110,0,60000
3,80,1,32500
5,94,2,35900
1,25,1,16500
4,63,1,20790
5,130,5,35000
3,66,1,24000
3,65,6,22000
5,80,5,25000
6,99,5,27000
3,47,5,27000
6,130,0,40000
1,41,4,14900
7,142,3,120698
3,90,3,40233
5,78,1,26000
8,251,1,59000
6,144,2,58000
4,70,7,20000
1,35,2,22000
7,120,1,55000
3,89,3,40233
4,50,0,15000
4,63,1,23780
4,86,1,35000
7,154,8,44000
8,203,1,90000
4,51,4,12500
10,188,6,60000
7,142,3,120698
4,63,1,23780
6,110,1,42980
4,63,1,23780
6,110,1,42980
1,48,0,19000
5,78,2,33000
5,76,5,28000
3,110,9,18000
3,63,6,23000
5,102,1,72600
4,68,1,19000
5,120,5,49000
7,98,5,48000
4,80,4,24000
3,66,9,17000
3,62,8,25000
1,32,5,20632
3,78,6,19500
5,116,3,55191
6,120,1,100581
5,112,3,55191
3,65,1,35000
1,35,2,35000
4,120,3,34000
3,45,2,24000
5,64,1,31000
5,84,7,29000
1,40,1,31000
1,35,2,30000
3,81,0,20570
1,33,0,15000
1,27,1,12000
7,167,5,40000
5,93,7,30000
5,100,6,21000
5,126,2,44500
12,216,3,50000
5,170,1,45000
3,75,1,35000
8,140,1,49500
12,126,7,41000
10,200,4,55000
6,154,1,59000
3,42,5,28500
1,32,6,9000
4,62,5,17000
,225,5,70000
10,225,5,65000
3,75,2,32000
3,54,2,27000
3,53,2,27000
6,95,5,42000
7,205,7,77000
8,140,1,65000
9,170,2,55000
1,92,6,22000
4,56,3,25000
8,124,1,82528
6,144,2,57000
4,75,2,29000
6,94,5,42000
6,143,3,45000
3,92,1,47000
6,65,3,15000
12,234,1,50000
7,119,5,45000
5,120,1,35000
6,77,4,26000
6,105,1,50000
1,35,2,21000
7,165,3,120698
4,72,2,25500
5,145,7,48000
10,175,6,65000
6,106,7,38000
5,106,7,38000
3,40,8,19000
7,188,2,55000
8,181,5,54000
6,73,1,36400
3,65,2,50000
5,64,1,31000
6,136,1,33000
3,92,1,47000
8,181,5,54000
5,122,2,35000
4,112,1,47000
4,94,1,40000
8,170,1,78000
5,114,2,50000
3,92,1,47000
5,65,1,31000
3,62,6,35000
5,85,2,36000
2,40,2,21000
1,33,0,20000
3,50,8,22000
6,73,1,36400
9,170,2,55000
5,152,6,30000
8,125,1,45000
6,85,2,38000
3,57,0,35000
5,84,1,41000
5,85,2,38000
6,99,2,49800
3,45,2,27000
4,94,1,40000
5,93,2,40000
7,440,5,140000
3,42,2,26000
3,38,2,21000
5,94,2,46450
5,92,2,46450
5,107,2,52000
5,107,2,55000
1,43,2,18000
3,68,5,18500
3,68,2,25000
6,87,2,30000
6,87,2,30000
3,70,2,26000
3,43,6,15000
3,48,2,24000
4,73,2,23000
5,69,1,31000
3,50,8,23500
3,47,2,30600
3,82,1,37000
5,104,6,39000
6,103,2,42000
10,275,6,55000
8,184,1,95000
1,45,5,17500
7,97,8,22000
3,60,8,22500
1,30,8,17000
3,50,5,32000
3,38,2,21000
7,136,3,93618
3,77,1,41500
1,30,5,27500
12,104,6,39000
5.0,173.0,5.0,
5,60,9,23000
3,89,3,40233
7,135,3,93618
3,48,8,20700
3,50,8,22700
6,100,5,42000
5,94,2,35000
3,45,0,22000
7,144,2,58000
1,44,5,17500
3,47,6,23000
3,49,6,23000
1,40,3,16000
1,35,2,21000
1,35,2,21000
5,80,2,36000
3,50,2,28000
8,117,1,85000
3,54,0,19000
1,29,5,25000
5,71,1,60000
2,40,2,21000
4,92,1,45000
1,35,0,21000
10,190,1,95000
5,81,1,23000
6,143,3,45000
10,189,1,90000
6,104,1,53000
3,75,2,32000
6,94,1,24000
6,100,2,35000
2,34,2,22000
3,55,1,19000
3,38,2,19800
3,38,2,19800
5,104,6,39000
7,155,1,50000
1,31,5,27500
1,30,5,27500
5,72,2,35000
3,72,1,29000
1,34,9,14000
6,102,1,53000
3,34,2,22000
2,40,2,21000
3,54,2,27000
6,75,5,23000
1,50,8,18200
4,85,6,28000
3,229,5,55000
6,104,1,52000
5,92,2,38000
1,35,2,21000
6,115,1,52000
1,35,2,21000
5,85,2,36000
10,201,1,90000
6,173,1,85000
6,103,2,42000
7,152,2,71000
9,222,6,72000
,236,4,70000
4,65,8,15980
5,125,2,44500
1,30,5,27500
9,250,3,95000
6,92,0,21000
7,118,5,35000
7,92,4,26000
5,140,1,75000
8,178,1,45000
3,67,1,35000
8,180,2,120000
7,98,1,65000
10,184,1,95000
6,103,2,39000
5,104,5,32000
5,93,2,40000
1,37,0,16900
3,42,2,21000
5,80,2,36000
8,184,1,100000
7,106,1,45000
6,135,2,38000
7,142,3,120698
7,170,3,120698
8,164,4,59999
5,64,1,31000
3,55,0,23000
1,35,2,21000
7,137,3,90523
5,149,1,65000
10,197,1,100000
7,440,5,140000
5,104,1,48000
5,124,1,53000
6,85,2,38000
5,130,1,59000
2,39,5,27500
1,20,9,8000
5,129,1,53000
1,35,2,19000
1,35,2,21000
1,35,2,21000
,208,2,79900
12,219,1,99000
3,60,2,57700
10,197,1,100000
4,55,5,35000
6,84,1,25990
5.0,178.0,1.0,
3,60,2,35000
3,92,2,35000
1,31,5,27500
1,30,5,20000
4,94,1,40000
3,43,2,67054
3,60,0,24000
3,40,8,18000
3,60,2,69000
1,33,2,45000
2,42,5,20000
